raceId,year,round,name,date,completed_drivers,lap_drivers,pit_drivers,pit_events,sprint_scheduled,completed_with_lap_data,completed_with_pit_data,dry_status,no_red_flag_status,passes_completed_driver_rule,passes_driver_lap_rule,passes_driver_pit_rule,passes_data_availability_rule,passes_condition_provenance_rule,passes_all_rules,selected,selection_note
752,1960,7,British Grand Prix,1960-07-16,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
753,1960,8,Portuguese Grand Prix,1960-08-14,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
754,1960,9,Italian Grand Prix,1960-09-04,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
755,1960,10,United States Grand Prix,1960-11-20,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
756,1959,1,Monaco Grand Prix,1959-05-10,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
757,1959,2,Indianapolis 500,1959-05-30,16,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
758,1959,3,Dutch Grand Prix,1959-05-31,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
759,1959,4,French Grand Prix,1959-07-05,6,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
760,1959,5,British Grand Prix,1959-07-18,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
761,1959,6,German Grand Prix,1959-08-02,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
762,1959,7,Portuguese Grand Prix,1959-08-23,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
763,1959,8,Italian Grand Prix,1959-09-13,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
764,1959,9,United States Grand Prix,1959-12-12,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
765,1958,1,Argentine Grand Prix,1958-01-19,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
766,1958,2,Monaco Grand Prix,1958-05-18,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
767,1958,3,Dutch Grand Prix,1958-05-26,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
768,1958,4,Indianapolis 500,1958-05-30,13,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
769,1958,5,Belgian Grand Prix,1958-06-15,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
770,1958,6,French Grand Prix,1958-07-06,5,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
771,1958,7,British Grand Prix,1958-07-19,6,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
772,1958,8,German Grand Prix,1958-08-03,9,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
773,1958,9,Portuguese Grand Prix,1958-08-24,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
774,1958,10,Italian Grand Prix,1958-09-07,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
775,1958,11,Moroccan Grand Prix,1958-10-19,5,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
776,1957,1,Argentine Grand Prix,1957-01-13,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
777,1957,2,Monaco Grand Prix,1957-05-19,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
778,1957,3,Indianapolis 500,1957-05-30,11,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
779,1957,4,French Grand Prix,1957-07-07,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
780,1957,5,British Grand Prix,1957-07-20,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
781,1957,6,German Grand Prix,1957-08-04,7,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
782,1957,7,Pescara Grand Prix,1957-08-18,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
783,1957,8,Italian Grand Prix,1957-09-08,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
784,1956,1,Argentine Grand Prix,1956-01-22,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
785,1956,2,Monaco Grand Prix,1956-05-13,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
786,1956,3,Indianapolis 500,1956-05-30,9,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
787,1956,4,Belgian Grand Prix,1956-06-03,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
788,1956,5,French Grand Prix,1956-07-01,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
789,1956,6,British Grand Prix,1956-07-14,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
790,1956,7,German Grand Prix,1956-08-05,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
791,1956,8,Italian Grand Prix,1956-09-02,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
792,1955,1,Argentine Grand Prix,1955-01-16,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
793,1955,2,Monaco Grand Prix,1955-05-22,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
794,1955,3,Indianapolis 500,1955-05-30,12,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
795,1955,4,Belgian Grand Prix,1955-06-05,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
796,1955,5,Dutch Grand Prix,1955-06-19,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
797,1955,6,British Grand Prix,1955-07-16,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
798,1955,7,Italian Grand Prix,1955-09-11,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
799,1954,1,Argentine Grand Prix,1954-01-17,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
800,1954,2,Indianapolis 500,1954-05-31,17,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
801,1954,3,Belgian Grand Prix,1954-06-20,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
802,1954,4,French Grand Prix,1954-07-04,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
803,1954,5,British Grand Prix,1954-07-17,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
804,1954,6,German Grand Prix,1954-08-01,6,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
805,1954,7,Swiss Grand Prix,1954-08-22,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
806,1954,8,Italian Grand Prix,1954-09-05,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
807,1954,9,Spanish Grand Prix,1954-10-24,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
808,1953,1,Argentine Grand Prix,1953-01-18,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
809,1953,2,Indianapolis 500,1953-05-30,11,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
810,1953,3,Dutch Grand Prix,1953-06-07,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
811,1953,4,Belgian Grand Prix,1953-06-21,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
812,1953,5,French Grand Prix,1953-07-05,6,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
813,1953,6,British Grand Prix,1953-07-18,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
814,1953,7,German Grand Prix,1953-08-02,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
815,1953,8,Swiss Grand Prix,1953-08-23,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
816,1953,9,Italian Grand Prix,1953-09-13,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
817,1952,1,Swiss Grand Prix,1952-05-18,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
818,1952,2,Indianapolis 500,1952-05-30,14,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
819,1952,3,Belgian Grand Prix,1952-06-22,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
820,1952,4,French Grand Prix,1952-07-06,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
821,1952,5,British Grand Prix,1952-07-19,1,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
822,1952,6,German Grand Prix,1952-08-03,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
823,1952,7,Dutch Grand Prix,1952-08-17,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
824,1952,8,Italian Grand Prix,1952-09-07,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
825,1951,1,Swiss Grand Prix,1951-05-27,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
826,1951,2,Indianapolis 500,1951-05-30,7,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
827,1951,3,Belgian Grand Prix,1951-06-17,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
828,1951,4,French Grand Prix,1951-07-01,4,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
829,1951,5,British Grand Prix,1951-07-14,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
830,1951,6,German Grand Prix,1951-07-29,5,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,True,False,False,False,False,False,False,
831,1951,7,Italian Grand Prix,1951-09-16,2,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
832,1951,8,Spanish Grand Prix,1951-10-28,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
833,1950,1,British Grand Prix,1950-05-13,3,0,0,0,False,0,0,not present in supplied CSV schema,not present in supplied CSV schema,False,False,False,False,False,False,False,
